tarih,hisse,getiri,getiri_lag1,getiri_lag2,getiri_lag3,getiri_lag5,sma5_fark,sma10_fark,sma20_fark,sma_kisa_uzun_fark,volatilite5,volatilite10,volatilite20,hacim_degisim,hacim_orani,rsi14,macd,macd_histogram,hedef,usdtry_degisim
2018-02-12,THYAO.IS,0.0159669368966184,0.0470588640653684,-0.0306123011041015,-0.0274372142586114,0.0408899983609951,0.0222540058494292,0.0291739835514777,0.0703050359280719,0.0470049809574629,0.0326406324937059,0.029599749171957,0.0266504755084669,-0.2784036700119885,1.1045153319364611,61.56526544164287,0.3376457093107206,0.1097924128801933,0,-0.0015355608320968
2018-02-13,THYAO.IS,-0.0162981082747721,0.0159669368966184,0.0470588640653684,-0.0306123011041015,-0.0103985736391928,0.0083531856040066,0.0051745531049958,0.0482895371910964,0.0396055193331568,0.0331639302018836,0.0306856551407376,0.0242895598963726,-0.2645528520492621,0.8371408255575581,57.832440914849904,0.3409366190234113,0.0904666580743072,0,-0.0050016210026979
2018-02-14,THYAO.IS,-0.0230768342065587,-0.0162981082747721,0.0159669368966184,0.0470588640653684,-0.0274372142586114,-0.0131499825694606,-0.0181968905530525,0.0207426045629595,0.0343442129338623,0.0323846762123881,0.0281782192125437,0.0250211994009358,0.0784933990865701,0.914557966508216,53.01122196174395,0.3092378150928851,0.0470142833150248,1,0.00188008430904
2018-02-15,THYAO.IS,0.043004149171496,-0.0230768342065587,-0.0162981082747721,0.0159669368966184,-0.0306123011041015,0.0162889114450625,0.0213522941479469,0.058552318013671,0.0415860156424555,0.032513178898176,0.0308689056091136,0.026395808892898,0.0792759193077594,0.9825747664337312,59.61228443081376,0.3362073177834226,0.0591870288044498,0,-0.006589032745458
2018-02-16,THYAO.IS,0.0052264606877634,0.043004149171496,-0.0230768342065587,-0.0162981082747721,0.0470588640653684,0.0167997620688014,0.0225661192875871,0.0565507682828801,0.0390942324113063,0.0264884507138708,0.0305830398394451,0.0254298456858859,-0.2504875374012998,0.7401251392245912,60.37223838870216,0.3605193478551882,0.0667992471009724,0,-0.0040029427242983
2018-02-19,THYAO.IS,-0.0075100057649538,0.0052264606877634,0.043004149171496,-0.0230768342065587,0.0159669368966184,0.0091635899938609,0.0156666207278415,0.0429821038388639,0.0335114288509048,0.0261289081917544,0.0278828968799864,0.025162440996573,0.0031114738173474,0.7412755966327681,58.65540862236049,0.3653282420355808,0.0572865130250919,0,-0.0047149828969534
2018-02-20,THYAO.IS,-0.0279394680657861,-0.0075100057649538,0.0052264606877634,0.043004149171496,-0.0162981082747721,-0.0167215857739029,-0.010194363304641,0.0105289291804251,0.0277139359107929,0.0283946596936646,0.0291061603929213,0.0261737551762536,0.1972574919505931,0.892302754423213,52.69657784216051,0.3275271225619818,0.0155883148411943,1,0.0030265163634104
2018-02-21,THYAO.IS,0.0568860815760901,-0.0279394680657861,-0.0075100057649538,0.0052264606877634,-0.0230768342065587,0.0254472864608517,0.0400093396073297,0.061143437854913,0.0348103231295878,0.0352810460268744,0.0329330516272723,0.02858878960711,0.5951960869855104,1.3742908596225234,61.11611977510592,0.3682098509683236,0.0450168345980288,0,0.0105396875504146
2018-02-22,THYAO.IS,0.0022664278406898,0.0568860815760901,-0.0279394680657861,-0.0075100057649538,0.043004149171496,0.0221888853443007,0.0329927471542419,0.0556152977373624,0.0327008176984851,0.0313771803027968,0.0303843132117579,0.0278792779296585,-0.3514160183165312,0.8817658836319637,61.427451214130784,0.3990049739140922,0.0606495660350379,1,-0.0015640529726422
2018-02-23,THYAO.IS,0.0327867929676222,0.0022664278406898,0.0568860815760901,-0.0279394680657861,0.0052264606877634,0.0441192827364186,0.0584554351818563,0.0810010974436033,0.0353233728339209,0.0335966169491983,0.028716553638709,0.0283984837887237,0.3764286142200403,1.1793492443930629,65.71388893999207,0.4637833051771025,0.1003423178384386,1,-0.0024948733712963
